aX,aY,aZ,gX,gY,gZ
0.284,-0.996,1.884,-153.625,78.186,83.557
0.178,-0.456,1.324,-181.396,102.478,111.267
0.126,-0.066,0.964,-190.063,96.680,109.680
0.118,0.143,0.801,-185.791,73.486,87.341
0.146,0.217,0.759,-176.453,48.035,57.495
0.184,0.245,0.762,-171.326,26.245,32.288
0.236,0.280,0.804,-171.021,9.644,14.771
0.263,0.295,0.824,-171.997,3.357,4.761
0.293,0.300,0.824,-168.823,9.827,2.441
0.306,0.276,0.805,-161.743,24.780,7.019
0.326,0.267,0.804,-152.161,42.114,14.771
0.344,0.252,0.796,-144.775,58.960,21.362
0.369,0.238,0.755,-144.348,71.411,25.818
0.394,0.249,0.713,-147.156,78.979,27.039
0.425,0.253,0.660,-152.100,80.872,25.452
0.451,0.261,0.610,-158.508,78.918,22.888
0.471,0.272,0.571,-162.903,75.867,20.630
0.480,0.294,0.542,-164.185,73.914,19.104
0.483,0.302,0.524,-163.330,73.303,18.188
0.484,0.293,0.502,-161.682,74.707,18.555
0.484,0.266,0.492,-160.156,77.881,21.240
0.476,0.240,0.463,-160.339,83.496,26.184
0.452,0.228,0.412,-163.269,89.905,32.410
0.448,0.233,0.361,-166.077,95.642,37.354
0.442,0.234,0.294,-170.593,99.548,40.833
0.446,0.245,0.240,-175.110,100.708,42.480
0.450,0.263,0.197,-179.260,100.586,43.335
0.450,0.293,0.165,-182.434,100.586,45.105
0.453,0.316,0.140,-185.669,100.769,46.814
0.445,0.331,0.111,-190.247,100.830,48.584
0.434,0.326,0.072,-194.214,101.807,51.453
0.415,0.297,0.024,-196.228,106.140,57.617
0.412,0.304,-0.028,-198.853,112.915,66.772
0.385,0.299,-0.120,-205.383,117.737,75.867
0.370,0.318,-0.202,-211.853,117.065,78.979
0.370,0.344,-0.259,-214.233,110.840,77.576
0.349,0.352,-0.310,-214.355,105.042,75.500
0.339,0.375,-0.344,-213.501,102.966,74.768
0.333,0.403,-0.379,-212.952,103.760,76.172
0.341,0.452,-0.414,-211.365,104.248,76.660
0.344,0.481,-0.464,-211.548,100.098,74.585
0.345,0.484,-0.497,-212.158,89.905,67.810
0.343,0.427,-0.523,-214.355,77.881,60.730
0.286,0.297,-0.564,-219.299,73.486,60.913
0.227,0.273,-0.624,-221.924,83.130,70.313
0.193,0.307,-0.712,-224.243,99.304,82.703
0.152,0.338,-0.833,-227.112,111.755,89.478
0.167,0.411,-0.938,-226.807,113.647,88.928
0.219,0.468,-1.010,-222.961,101.440,79.651
0.286,0.468,-1.073,-221.069,75.867,65.491
0.313,0.430,-1.101,-219.055,44.922,50.659
0.216,0.320,-1.137,-216.187,20.752,42.664
0.076,0.254,-1.210,-212.463,18.738,45.898
-0.032,0.278,-1.319,-205.994,38.269,55.908
-0.047,0.381,-1.428,-196.106,62.927,63.721
0.025,0.479,-1.538,-188.538,73.608,61.829
0.142,0.547,-1.610,-183.655,62.744,49.133
0.275,0.568,-1.610,-177.551,34.119,32.837
0.352,0.532,-1.553,-167.175,1.953,17.517
0.401,0.470,-1.457,-153.320,-25.696,9.399
0.384,0.414,-1.333,-139.160,-45.105,9.888
0.311,0.371,-1.248,-129.333,-50.354,15.198
0.222,0.339,-1.200,-123.291,-39.917,23.437
0.143,0.356,-1.193,-115.417,-19.775,32.043
0.115,0.389,-1.193,-104.553,-0.061,37.048
0.104,0.426,-1.231,-96.191,13.123,36.377
0.135,0.446,-1.289,-89.294,20.691,29.541
0.198,0.445,-1.306,-81.848,22.095,22.034
0.070,0.325,-1.204,-69.336,18.372,14.343
0.400,0.428,-1.425,-53.162,3.723,14.771
0.197,0.412,-1.333,-39.612,11.597,19.104
0.282,0.435,-1.300,-24.414,4.150,13.916
0.219,0.428,-1.259,-20.569,-1.587,11.963
0.238,0.455,-1.212,-15.869,-7.446,9.583
0.214,0.463,-1.184,-11.536,-8.362,6.592
0.236,0.469,-1.149,-7.141,-6.958,5.066
0.240,0.461,-1.134,-2.319,-5.005,3.113
0.256,0.478,-1.098,2.502,-3.235,2.319
0.282,0.433,-1.078,3.479,-3.967,2.014
0.276,0.406,-1.057,4.456,-6.958,-0.183
0.308,0.419,-1.006,7.935,-8.911,-2.075
