aX,aY,aZ,gX,gY,gZ
-0.260,-0.209,1.109,38.086,-13.733,36.621
-0.267,-0.235,1.186,38.574,-6.836,39.368
-0.211,-0.225,1.240,28.442,5.554,41.504
-0.165,-0.205,1.209,12.268,18.860,42.419
-0.081,-0.171,1.141,0.244,27.283,41.992
-0.032,-0.145,1.078,-8.057,26.367,41.687
-0.010,-0.116,1.034,-11.536,18.311,38.269
0.000,-0.112,1.017,-11.414,7.690,31.372
-0.007,-0.130,1.022,-10.559,-3.479,23.621
-0.019,-0.154,1.029,-9.277,-12.268,16.846
-0.034,-0.183,1.015,-8.423,-16.846,12.024
-0.039,-0.220,1.004,-6.775,-16.968,10.559
-0.026,-0.240,1.001,-3.967,-11.658,15.686
-0.014,-0.183,1.026,1.465,-1.953,24.292
0.026,-0.087,1.062,7.507,11.780,32.837
0.069,-0.007,1.080,11.780,25.879,38.086
0.107,0.053,1.084,12.939,33.752,35.645
0.147,0.093,1.079,11.108,33.936,25.940
0.173,0.079,1.064,7.202,27.283,16.418
0.179,0.030,1.059,1.465,16.541,10.376
0.167,-0.004,1.071,-4.028,5.493,6.226
0.156,-0.062,1.071,-8.545,-3.113,2.869
0.140,-0.085,1.065,-12.756,-7.446,2.869
0.109,-0.098,1.051,-17.029,-7.263,8.301
0.072,-0.075,1.026,-20.813,-3.296,16.418
0.038,-0.019,0.991,-21.851,4.761,23.499
0.018,0.033,0.947,-20.081,17.578,29.602
0.030,0.101,0.911,-14.160,32.532,33.081
0.070,0.169,0.895,-2.991,47.668,34.424
0.088,0.192,0.880,9.521,57.861,33.264
0.098,0.184,0.875,20.020,59.937,30.518
0.104,0.157,0.885,27.039,52.734,26.123
0.097,0.117,0.910,29.297,40.161,21.973
0.096,0.068,0.947,27.466,26.733,19.104
0.062,0.021,0.992,22.278,15.137,14.709
0.046,-0.010,1.021,10.681,4.578,15.320
0.009,-0.000,1.082,-5.127,-1.404,16.479
-0.020,0.026,1.113,-16.296,0.000,14.648
-0.017,0.048,1.104,-22.583,9.521,6.775
0.015,0.059,1.061,-25.757,20.569,-0.793
0.045,0.060,1.022,-23.010,26.489,-5.493
0.058,0.064,1.005,-16.602,26.978,-7.507
0.047,0.071,1.008,-10.315,23.926,-8.972
0.032,0.064,1.024,-5.432,20.508,-10.864
0.028,0.031,1.046,-2.625,16.602,-14.465
0.042,-0.013,1.069,-1.770,11.353,-18.250
0.048,-0.065,1.091,-3.235,4.517,-18.738
0.064,-0.111,1.122,-7.019,-2.014,-14.709
0.058,-0.112,1.140,-12.024,-6.104,-8.667
0.051,-0.099,1.141,-18.005,-6.470,-4.517
0.053,-0.088,1.121,-23.010,-3.479,-2.197
0.070,-0.081,1.092,-24.536,0.793,-0.732
0.085,-0.073,1.059,-22.034,6.226,0.488
0.103,-0.076,1.028,-17.517,12.268,2.441
0.116,-0.070,1.003,-12.512,17.212,5.798
0.117,-0.069,0.984,-8.728,19.287,10.132
0.117,-0.062,0.967,-7.019,18.250,12.878
0.114,-0.062,0.954,-6.897,14.893,14.343
0.106,-0.058,0.947,-7.019,10.498,14.771
0.102,-0.067,0.945,-7.324,4.639,13.733
0.106,-0.088,0.951,-7.202,-1.343,12.146
0.115,-0.101,0.962,-7.385,-5.798,10.681
0.118,-0.108,0.968,-8.179,-8.057,10.254
0.124,-0.110,0.958,-10.132,-8.057,10.315

0.271,1.064,1.458,49.927,-12.329,62.134
0.265,1.289,1.466,51.086,-7.019,69.946
0.177,1.500,1.487,59.875,-4.211,84.351
-0.060,1.612,1.484,73.792,9.155,100.342
-0.392,1.727,1.475,93.445,37.170,114.380
-0.743,1.809,1.455,115.723,73.608,129.333
-1.025,1.751,1.344,114.624,104.248,126.160
-1.180,1.588,1.090,65.063,98.572,77.026
-1.194,1.258,0.684,-22.278,40.588,-16.663
-1.134,0.810,0.249,-101.990,-49.438,-127.686
-1.123,0.359,-0.099,-124.634,-141.724,-220.947
-1.199,-0.133,-0.290,-81.909,-202.148,-266.663
-1.378,-0.706,-0.253,0.305,-215.027,-270.020
-1.569,-1.351,-0.163,90.576,-178.711,-267.456
-1.709,-2.119,-0.085,162.781,-111.755,-280.396
-1.743,-2.897,-0.069,201.538,-39.490,-308.289
-1.596,-3.515,-0.040,210.205,16.846,-343.140
-1.262,-3.991,0.131,202.209,39.063,-383.179
-0.787,-4.000,0.579,194.336,26.489,-416.077
-0.174,-4.000,1.104,196.045,25.940,-413.452
0.561,-3.512,1.056,176.453,121.765,-344.543
0.978,-2.916,0.435,106.506,305.176,-212.646
1.203,-2.264,-0.241,39.612,419.312,-72.876
1.336,-1.593,-0.703,-4.089,397.156,11.353
1.258,-1.205,-0.914,-40.466,267.639,41.382
0.962,-1.060,-0.877,-61.707,94.299,55.481
0.486,-1.055,-0.584,-51.208,-62.073,84.534
-0.140,-1.021,-0.115,-13.672,-157.410,131.592
-0.781,-0.957,0.374,24.231,-183.350,183.350
-1.054,-0.896,0.707,44.495,-157.410,210.693
-1.200,-0.961,0.832,38.086,-116.089,192.688
-1.104,-1.132,0.697,4.517,-90.393,159.363
-1.019,-1.252,0.500,-31.738,-82.275,137.390
-0.986,-1.206,0.378,-56.396,-83.801,139.221
-1.026,-1.015,0.350,-71.106,-85.815,155.334
-1.134,-0.718,0.420,-75.745,-86.487,166.870
-1.249,-0.365,0.539,-71.045,-83.008,170.349
-1.271,-0.057,0.656,-61.646,-70.984,167.786
-1.223,0.084,0.703,-55.237,-47.852,152.222
-1.086,0.051,0.664,-51.086,-20.996,125.000
-0.886,-0.074,0.595,-44.861,-3.113,95.093
-0.684,-0.242,0.548,-37.598,1.587,70.374
-0.513,-0.386,0.557,-30.701,-1.160,55.054
-0.396,-0.506,0.605,-25.452,-5.493,51.941
-0.320,-0.515,0.697,-21.057,-10.498,58.716
-0.336,-0.450,0.784,-17.822,-13.977,66.345
-0.282,-0.375,0.853,-24.475,-17.639,74.524
-0.327,-0.274,0.887,-18.860,-23.132,65.613
-0.320,-0.234,0.915,-11.536,-31.860,50.720
-0.318,-0.222,0.959,-6.531,-41.931,37.170
-0.323,-0.244,1.010,-1.343,-47.668,26.062
-0.325,-0.292,1.049,1.953,-45.410,18.677
-0.299,-0.350,1.065,5.432,-36.438,12.573
-0.285,-0.469,1.070,4.944,-24.231,9.827
-0.252,-0.526,1.076,2.869,-10.742,14.709
-0.206,-0.460,1.078,-0.977,1.343,25.757
-0.182,-0.390,1.053,-8.728,15.381,40.283
-0.146,-0.305,1.030,-15.076,27.649,47.913
-0.106,-0.241,1.007,-18.066,31.677,49.255
-0.088,-0.194,1.001,-18.616,25.513,45.410
-0.092,-0.179,1.006,-18.677,12.268,37.720
-0.108,-0.203,1.030,-18.921,-2.563,25.940
-0.108,-0.264,1.055,-19.653,-13.916,15.686
-0.107,-0.332,1.078,-23.560,-21.973,7.141
-0.110,-0.376,1.076,-29.175,-25.146,3.174
-0.111,-0.415,1.061,-33.997,-21.301,4.517
-0.132,-0.450,1.033,-36.621,-10.559,12.573
-0.117,-0.389,1.016,-32.837,6.042,24.475
-0.106,-0.300,0.982,-26.672,28.381,36.072
-0.084,-0.237,0.944,-20.752,47.424,44.189
-0.072,-0.182,0.904,-14.832,56.885,45.654
-0.064,-0.144,0.875,-10.071,57.190,41.748
-0.051,-0.134,0.878,-7.996,49.133,35.461
-0.062,-0.156,0.882,-4.761,37.903,26.367
-0.052,-0.200,0.906,-3.174,26.978,15.869
-0.042,-0.238,0.935,-6.470,18.921,9.766
-0.046,-0.257,0.954,-10.925,15.137,9.216
-0.053,-0.269,0.962,-13.184,18.188,13.000
-0.035,-0.217,0.975,-14.893,25.330,18.738
-0.054,-0.153,0.966,-17.273,34.424,25.513
-0.051,-0.087,0.937,-19.470,42.664,28.259
-0.027,-0.038,0.905,-20.203,46.631,22.705
0.007,-0.012,0.877,-18.433,45.166,15.625
0.020,-0.016,0.861,-15.503,39.001,9.583
0.021,-0.036,0.874,-12.634,29.358,4.028
0.026,-0.075,0.913,-10.559,18.799,-2.441
0.020,-0.096,0.948,-10.986,11.169,-5.310
0.010,-0.114,0.966,-12.939,6.042,-6.958
-0.004,-0.120,0.985,-13.916,2.747,-5.920
-0.014,-0.124,1.009,-13.245,1.587,-4.456
-0.032,-0.089,1.031,-13.062,3.662,-0.488
-0.051,-0.051,1.028,-14.160,8.667,4.089
-0.054,-0.018,1.004,-15.808,12.817,3.174
-0.039,0.008,0.982,-16.846,13.123,0.671
-0.028,0.020,0.960,-16.541,9.094,-3.601
-0.018,0.021,0.950,-14.465,2.991,-7.690
-0.020,0.012,0.956,-10.193,-2.991,-10.254
-0.023,0.008,0.975,-4.883,-8.484,-12.268
-0.046,-0.007,0.994,1.404,-13.184,-14.404
-0.041,-0.029,1.021,4.517,-17.029,-13.733
-0.040,-0.065,1.062,6.409,-19.775,-11.292
-0.058,-0.076,1.109,6.409,-20.813,-8.301
-0.093,-0.070,1.159,4.333,-19.775,-6.958
-0.109,-0.048,1.193,1.343,-14.709,-8.545
-0.104,-0.049,1.182,-4.883,-4.883,-13.428
-0.079,-0.060,1.129,-10.742,5.127,-19.836
-0.045,-0.067,1.058,-12.329,12.756,-23.315
-0.028,-0.060,1.016,-9.216,16.235,-23.621
-0.025,-0.062,1.000,-3.906,17.151,-23.071
-0.019,-0.077,1.000,1.282,17.700,-22.461
-0.017,-0.078,1.011,4.333,17.151,-21.179
-0.023,-0.083,1.017,4.883,15.381,-19.531
-0.025,-0.107,1.019,4.639,13.611,-18.799
0.002,-0.136,1.034,4.150,11.169,-18.188
0.004,-0.140,1.047,2.625,7.812,-15.198
0.004,-0.133,1.045,-0.183,6.531,-11.658
0.002,-0.132,1.036,-2.869,6.836,-8.301
0.008,-0.140,1.020,-4.700,8.179,-6.042
0.013,-0.137,1.006,-4.395,9.827,-4.456

0.425,0.598,1.743,-2.319,-54.077,-7.019
0.438,0.654,1.768,-0.977,-41.931,5.188
0.393,0.699,1.725,7.324,-20.935,21.423
0.324,0.754,1.638,15.930,2.075,41.992
0.257,0.900,1.575,23.621,13.062,62.439
0.211,1.157,1.584,26.184,7.446,77.271
0.161,1.459,1.661,23.071,-9.094,80.750
0.075,1.610,1.700,16.968,-24.902,76.294
-0.089,1.615,1.652,11.047,-28.748,63.660
-0.242,1.504,1.498,7.324,-21.606,47.119
-0.386,1.370,1.282,6.836,-8.179,29.297
-0.491,1.248,1.020,12.329,4.639,17.151
-0.624,1.115,0.737,23.376,15.198,10.864
-0.821,0.987,0.488,38.025,17.639,1.648
-1.068,0.788,0.266,52.002,13.428,-16.541
-1.259,0.534,0.084,63.110,5.310,-47.668
-1.433,0.102,-0.115,64.636,-2.747,-86.243
-1.652,-0.327,-0.266,63.660,-13.916,-125.977
-1.884,-0.934,-0.332,73.914,-20.935,-157.715
-2.094,-1.707,-0.322,98.694,-13.611,-204.041
-2.143,-2.512,-0.269,133.911,10.803,-264.587
-1.947,-3.302,-0.233,158.813,49.683,-329.285
-1.487,-3.917,-0.178,166.016,86.365,-381.042
-0.892,-4.000,-0.135,158.203,115.112,-389.893
-0.280,-3.669,-0.110,141.296,144.348,-351.379
0.289,-3.276,-0.258,119.751,188.660,-293.457
0.778,-2.859,-0.459,78.247,226.440,-227.722
1.141,-2.295,-0.536,34.363,205.383,-160.034
1.330,-1.766,-0.386,8.057,114.319,-104.797
1.289,-1.512,-0.079,-7.202,-0.977,-62.256
1.042,-1.456,0.279,-17.700,-88.318,-14.282
0.641,-1.436,0.580,-23.071,-126.770,46.570
0.166,-1.418,0.819,-29.541,-124.451,108.521
-0.303,-1.411,0.946,-43.274,-98.145,157.959
-0.648,-1.359,0.936,-62.195,-73.853,182.312
-0.861,-1.349,0.764,-91.125,-59.814,182.312
-0.904,-1.295,0.494,-121.948,-49.744,170.593
-0.965,-1.165,0.276,-141.968,-40.833,159.607
-1.000,-0.961,0.157,-142.578,-38.574,152.039
-1.022,-0.747,0.135,-130.188,-42.725,143.127
-1.023,-0.567,0.198,-113.281,-51.697,128.784
-0.996,-0.415,0.316,-97.229,-61.035,111.023
-0.940,-0.302,0.448,-83.313,-62.561,93.628
-0.840,-0.266,0.574,-73.242,-54.810,80.017
-0.728,-0.249,0.674,-67.261,-40.405,72.266
-0.638,-0.206,0.743,-62.500,-22.339,72.327
-0.540,-0.132,0.790,-57.739,-1.831,77.332
-0.455,-0.035,0.824,-51.758,17.395,83.862
-0.416,0.052,0.835,-44.312,29.297,87.524
-0.395,0.110,0.856,-34.546,30.334,82.458
-0.373,0.124,0.901,-25.269,20.081,67.810
-0.356,0.090,0.951,-19.348,4.211,48.523
-0.317,0.022,1.006,-15.869,-9.521,30.640
-0.285,-0.060,1.034,-13.794,-17.090,18.066
-0.265,-0.122,1.060,-13.611,-15.686,11.780
-0.185,-0.137,1.099,-12.634,-10.010,12.451
-0.115,-0.091,1.130,-6.531,0.977,16.785
-0.083,-0.018,1.122,-2.808,13.733,24.963
-0.061,0.074,1.102,-0.732,22.095,31.555
-0.055,0.106,1.072,-0.122,23.499,32.837
-0.071,0.103,1.051,-0.977,17.639,29.480
-0.093,0.066,1.051,-2.991,8.911,24.902
-0.107,0.013,1.055,-3.784,1.282,17.090
-0.099,-0.048,1.048,-8.118,-2.808,11.047
-0.079,-0.089,1.026,-13.245,-4.028,7.690
-0.051,-0.111,0.997,-15.259,-1.953,9.033
0.003,-0.040,1.001,-13.184,3.723,12.573
0.050,0.018,1.007,-10.010,10.559,15.320
0.101,0.068,1.026,-5.554,14.282,15.381
0.119,0.081,1.054,-2.380,11.597,14.099
0.115,0.079,1.085,-1.038,4.761,12.085
0.091,0.065,1.102,-1.038,-2.625,10.132
0.056,0.034,1.116,-3.723,-8.118,10.437
0.007,0.004,1.125,-4.883,-11.902,10.010
-0.033,-0.036,1.125,-7.690,-13.184,10.803
-0.075,-0.061,1.114,-9.766,-11.963,12.390
-0.101,-0.082,1.098,-10.681,-7.935,13.184
-0.110,-0.088,1.064,-10.254,-1.404,14.404
-0.099,-0.069,1.032,-7.874,8.667,16.113
-0.070,-0.043,0.998,-2.686,21.179,18.799
-0.041,-0.009,0.972,3.906,32.227,21.790
-0.015,0.005,0.965,8.789,38.574,22.827
0.000,0.002,0.954,10.193,36.804,21.362
0.007,-0.000,0.954,8.667,27.283,19.287
-0.010,-0.016,0.971,4.944,14.465,16.907
-0.036,-0.034,0.991,1.343,3.662,15.381
-0.060,-0.061,1.001,-2.014,-1.587,14.343
-0.074,-0.083,1.010,-3.601,-1.709,13.977
-0.089,-0.097,1.005,-3.113,1.221,15.320
-0.108,-0.112,0.997,-2.258,7.141,18.005
-0.097,-0.106,0.988,1.038,14.343,20.447
-0.100,-0.097,0.973,4.150,21.790,22.827
-0.088,-0.071,0.951,7.202,28.076,24.292
-0.072,-0.048,0.943,10.437,33.020,24.719
-0.043,-0.034,0.945,11.047,33.569,24.170
-0.037,-0.037,0.939,6.287,26.978,21.667
-0.027,-0.039,0.942,-1.526,16.541,18.066
-0.038,-0.054,0.952,-9.155,6.104,16.418
-0.051,-0.058,0.962,-12.695,-0.122,13.733
-0.059,-0.069,0.964,-12.878,-1.221,11.902
-0.062,-0.067,0.967,-10.986,1.526,12.695
-0.071,-0.067,0.962,-9.399,5.554,13.550
-0.066,-0.053,0.954,-7.080,9.033,14.160
-0.048,-0.045,0.947,-5.249,10.315,12.146
-0.040,-0.041,0.941,-3.296,9.216,11.414
-0.031,-0.031,0.941,-1.099,7.141,9.521
-0.024,-0.039,0.946,0.000,5.432,8.362
-0.018,-0.048,0.957,0.916,3.418,8.240
-0.018,-0.058,0.967,0.977,1.526,7.874
-0.023,-0.075,0.974,0.977,1.343,9.583
-0.024,-0.079,0.978,2.441,2.258,10.376
-0.028,-0.073,0.987,4.333,3.601,10.498
-0.039,-0.076,0.999,5.371,4.700,12.390
-0.047,-0.073,1.006,6.042,4.761,11.536
-0.049,-0.080,1.016,6.042,4.883,10.010
-0.050,-0.093,1.024,5.859,5.066,10.437
-0.045,-0.102,1.030,5.554,5.188,9.216
-0.036,-0.113,1.032,4.639,5.981,9.094
-0.032,-0.116,1.029,3.113,6.409,8.667
